date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2014-06-12,29,19,0.0,13.4,7,100,05:59 PM,03:54 AM,04:50 AM,06:58 PM,18,25,25,24,10,38,69,0.3,1006,29,10,95,8,shanghai
2014-06-13,31,19,0.0,14.1,7,89,07:00 PM,04:49 AM,04:50 AM,06:59 PM,18,28,28,27,12,21,61,0.0,1008,31,10,187,9,shanghai
2014-06-14,34,22,0.0,14.1,7,82,07:58 PM,05:50 AM,04:50 AM,06:59 PM,18,29,29,28,13,20,55,0.0,1008,34,10,162,9,shanghai
2014-06-15,29,23,0.0,12.2,6,74,08:52 PM,06:55 AM,04:50 AM,06:59 PM,18,27,27,26,17,53,65,0.0,1007,29,10,121,13,shanghai
2014-06-16,26,22,0.0,9.1,5,67,09:41 PM,08:02 AM,04:50 AM,07:00 PM,21,26,26,24,25,92,86,0.0,1003,26,10,116,19,shanghai
2014-06-17,26,21,0.0,9.1,5,59,10:24 PM,09:09 AM,04:50 AM,07:00 PM,22,27,27,24,12,87,86,0.1,1002,26,8,220,9,shanghai
2014-06-18,26,20,0.0,12.3,5,52,11:06 PM,10:14 AM,04:51 AM,07:00 PM,19,25,25,23,12,51,79,0.1,1006,26,10,76,9,shanghai
2014-06-19,27,21,0.0,14.5,7,44,11:45 PM,11:18 AM,04:51 AM,07:01 PM,20,26,26,24,20,35,79,0.0,1005,27,10,126,16,shanghai
2014-06-20,27,22,0.0,9.1,6,36,No moonrise,12:20 PM,04:51 AM,07:01 PM,23,27,27,25,14,93,90,3.5,1003,27,7,133,10,shanghai
2014-06-21,23,22,0.0,10.2,5,29,12:24 AM,01:21 PM,04:51 AM,07:01 PM,22,25,25,23,17,93,95,10.0,1004,23,7,39,11,shanghai
2014-06-22,24,21,0.0,13.4,5,21,01:03 AM,02:20 PM,04:51 AM,07:01 PM,20,25,25,23,11,51,86,0.4,1008,24,8,85,8,shanghai
2014-06-23,23,20,0.0,12.3,5,14,01:43 AM,03:18 PM,04:52 AM,07:01 PM,20,24,24,22,11,51,86,0.0,1008,23,9,135,8,shanghai
2014-06-24,28,20,0.0,14.5,7,6,02:25 AM,04:14 PM,04:52 AM,07:02 PM,21,26,26,24,14,20,80,0.0,1007,28,9,165,10,shanghai
2014-06-25,24,21,0.0,9.1,5,0,03:10 AM,05:09 PM,04:52 AM,07:02 PM,20,25,25,22,16,89,89,0.0,1007,24,10,127,11,shanghai
2014-06-26,25,21,0.0,9.1,5,0,03:58 AM,06:00 PM,04:52 AM,07:02 PM,22,25,25,23,11,100,94,0.5,1005,25,5,73,8,shanghai
2014-06-27,24,20,0.0,10.1,5,0,04:47 AM,06:47 PM,04:53 AM,07:02 PM,21,25,25,23,10,82,92,2.7,1006,24,7,48,7,shanghai
2014-06-28,29,19,0.0,13.4,6,1,05:39 AM,07:32 PM,04:53 AM,07:02 PM,21,26,26,24,10,44,81,0.0,1007,29,8,204,7,shanghai
2014-06-29,30,21,0.0,13.4,6,9,06:30 AM,08:12 PM,04:53 AM,07:02 PM,20,28,28,26,12,46,73,0.0,1008,30,10,181,9,shanghai
2014-06-30,24,20,0.0,13.4,5,16,07:23 AM,08:49 PM,04:54 AM,07:02 PM,19,25,25,23,14,54,81,0.2,1010,24,10,169,10,shanghai
2014-07-01,26,21,0.0,10.1,5,23,08:15 AM,09:25 PM,04:54 AM,07:02 PM,21,26,26,23,15,94,89,1.0,1010,26,10,123,11,shanghai
2014-07-02,29,23,0.0,10.1,6,30,09:08 AM,09:58 PM,04:55 AM,07:02 PM,23,29,29,25,16,79,87,0.4,1003,29,8,235,11,shanghai
2014-07-03,30,21,0.0,14.5,7,37,10:00 AM,10:30 PM,04:55 AM,07:02 PM,22,28,28,26,14,24,79,0.0,1004,30,9,235,10,shanghai
2014-07-04,28,21,0.0,11.2,5,45,10:52 AM,11:04 PM,04:55 AM,07:02 PM,21,26,26,24,21,62,83,0.4,1007,28,10,101,15,shanghai
2014-07-05,27,22,0.0,12.3,6,52,11:46 AM,11:38 PM,04:56 AM,07:02 PM,24,29,29,25,26,65,93,3.6,1004,27,9,165,16,shanghai
2014-07-06,28,21,0.0,13.4,6,59,12:41 PM,No moonset,04:56 AM,07:02 PM,22,28,28,25,19,52,84,9.6,1005,28,9,291,13,shanghai
2014-07-07,29,21,0.0,13.4,6,66,01:39 PM,12:15 AM,04:57 AM,07:02 PM,22,28,28,25,12,40,85,0.0,1005,29,7,176,8,shanghai
2014-07-08,29,22,0.0,11.2,6,74,02:38 PM,12:56 AM,04:57 AM,07:01 PM,23,29,29,26,19,49,86,0.1,1002,29,7,48,14,shanghai
2014-07-09,31,24,0.0,12.3,6,81,03:40 PM,01:42 AM,04:58 AM,07:01 PM,23,31,31,27,26,48,81,0.3,1000,31,9,342,19,shanghai
2014-07-10,33,23,0.0,13.4,7,88,04:41 PM,02:33 AM,04:58 AM,07:01 PM,25,35,35,29,9,27,77,0.0,1003,33,8,222,6,shanghai
2014-07-11,31,24,0.0,14.4,6,96,05:42 PM,03:31 AM,04:59 AM,07:01 PM,25,35,35,29,12,29,83,6.8,1003,31,9,179,8,shanghai
2014-07-12,34,26,0.0,13.4,7,100,06:38 PM,04:34 AM,04:59 AM,07:00 PM,26,37,37,29,8,46,84,4.6,1003,34,9,187,5,shanghai
2014-07-13,25,22,0.0,8.8,5,90,07:31 PM,05:42 AM,05:00 AM,07:00 PM,23,27,27,24,13,94,94,3.3,1006,25,7,232,10,shanghai
2014-07-14,29,21,0.0,14.0,6,83,08:18 PM,06:50 AM,05:00 AM,07:00 PM,23,29,29,26,10,49,88,0.2,1008,29,6,157,7,shanghai
2014-07-15,24,22,0.0,8.5,5,75,09:03 PM,07:59 AM,05:01 AM,06:59 PM,23,27,27,24,10,94,96,18.6,1009,24,4,107,6,shanghai
2014-07-16,30,23,0.0,13.3,6,68,09:44 PM,09:05 AM,05:02 AM,06:59 PM,25,32,32,27,10,60,90,0.0,1009,30,7,136,7,shanghai
2014-07-17,31,24,0.0,13.3,6,61,10:24 PM,10:10 AM,05:02 AM,06:59 PM,25,32,32,27,19,43,90,0.0,1009,31,9,156,13,shanghai
2014-07-18,31,25,0.0,13.3,6,54,11:04 PM,11:13 AM,05:03 AM,06:58 PM,25,33,33,27,23,58,89,0.0,1010,31,9,147,15,shanghai
2014-07-19,30,25,0.0,13.6,6,46,11:44 PM,12:14 PM,05:03 AM,06:58 PM,26,33,33,28,19,40,89,0.4,1010,30,9,148,13,shanghai
2014-07-20,33,25,0.0,13.5,6,39,No moonrise,01:13 PM,05:04 AM,06:57 PM,26,36,36,29,17,12,85,0.0,1009,33,8,137,12,shanghai
2014-07-21,32,25,0.0,13.5,7,32,12:25 AM,02:10 PM,05:05 AM,06:57 PM,26,35,35,29,20,32,87,0.0,1007,32,8,141,14,shanghai
2014-07-22,32,25,0.0,13.5,7,24,01:10 AM,03:05 PM,05:05 AM,06:56 PM,26,35,35,29,23,9,84,0.0,1005,32,10,146,16,shanghai
2014-07-23,31,27,0.0,12.1,6,17,01:56 AM,03:56 PM,05:06 AM,06:56 PM,26,36,36,29,24,41,86,0.0,1004,31,9,131,17,shanghai
2014-07-24,31,26,0.0,12.1,6,10,02:44 AM,04:45 PM,05:06 AM,06:55 PM,26,34,34,28,36,56,86,0.0,1000,31,10,132,25,shanghai
2014-07-25,29,26,0.0,10.9,6,3,03:35 AM,05:30 PM,05:07 AM,06:55 PM,25,32,32,27,29,73,88,1.3,1002,29,9,186,17,shanghai
2014-07-26,31,25,0.0,13.5,6,0,04:26 AM,06:11 PM,05:08 AM,06:54 PM,26,34,34,28,14,32,87,1.5,1010,31,7,54,10,shanghai
2014-07-27,31,24,0.0,13.5,6,0,05:18 AM,06:50 PM,05:08 AM,06:53 PM,26,33,33,28,11,54,89,7.9,1009,31,7,156,8,shanghai
2014-07-28,31,23,0.0,13.4,6,4,06:10 AM,07:26 PM,05:09 AM,06:53 PM,25,33,33,28,10,39,87,5.1,1007,31,7,150,7,shanghai
2014-07-29,32,25,0.0,13.4,7,12,07:03 AM,08:00 PM,05:09 AM,06:52 PM,26,35,35,29,17,11,82,0.0,1007,32,10,140,12,shanghai
2014-07-30,32,26,0.0,13.4,6,19,07:55 AM,08:33 PM,05:10 AM,06:51 PM,26,35,35,29,21,12,85,0.0,1006,32,8,130,15,shanghai
2014-07-31,31,26,0.0,13.4,7,23,08:47 AM,09:06 PM,05:11 AM,06:51 PM,25,34,34,28,21,50,84,0.3,1004,31,9,70,15,shanghai
2014-08-01,27,24,0.0,8.4,6,33,09:40 AM,09:39 PM,05:11 AM,06:50 PM,24,29,29,25,35,94,94,12.8,998,27,9,147,22,shanghai
2014-08-02,28,23,0.0,10.8,6,41,10:33 AM,10:14 PM,05:12 AM,06:49 PM,24,29,29,25,35,80,93,1.9,996,28,10,295,22,shanghai
2014-08-03,33,24,0.0,13.4,6,48,11:29 AM,10:52 PM,05:13 AM,06:48 PM,25,35,35,29,20,24,83,4.4,1001,33,9,245,13,shanghai
2014-08-04,34,25,0.0,13.3,8,55,12:25 PM,11:35 PM,05:13 AM,06:47 PM,26,38,38,30,14,11,80,0.0,1003,34,10,157,9,shanghai
2014-08-05,33,26,0.0,13.3,7,63,01:25 PM,No moonset,05:14 AM,06:47 PM,27,38,38,30,17,10,85,0.0,1004,33,7,135,12,shanghai
2014-08-06,32,26,0.0,13.3,7,70,02:24 PM,12:21 AM,05:15 AM,06:46 PM,27,37,37,30,18,14,85,0.1,1003,32,8,146,13,shanghai
2014-08-07,31,26,0.0,13.3,6,77,03:24 PM,01:15 AM,05:15 AM,06:45 PM,26,35,35,29,18,32,85,0.0,1002,31,8,130,13,shanghai
2014-08-08,29,25,0.0,12.0,6,84,04:21 PM,02:14 AM,05:16 AM,06:44 PM,25,32,32,27,12,65,91,5.4,1003,29,9,87,8,shanghai
2014-08-09,30,24,0.0,10.8,6,92,05:16 PM,03:19 AM,05:16 AM,06:43 PM,25,32,32,27,6,79,89,0.4,1004,30,6,114,4,shanghai
2014-08-10,29,23,0.0,9.5,6,99,06:06 PM,04:26 AM,05:17 AM,06:42 PM,24,29,29,26,15,75,89,0.0,1004,29,8,273,11,shanghai
2014-08-11,29,22,0.0,13.2,7,100,06:53 PM,05:36 AM,05:18 AM,06:41 PM,22,29,29,26,13,32,80,0.0,1005,29,10,62,9,shanghai
2014-08-12,26,24,0.0,10.8,6,87,07:37 PM,06:44 AM,05:18 AM,06:40 PM,22,28,28,25,14,67,81,0.0,1006,26,10,84,9,shanghai
2014-08-13,30,24,0.0,13.2,7,79,08:19 PM,07:52 AM,05:19 AM,06:39 PM,23,31,31,27,17,49,79,0.0,1005,30,10,106,13,shanghai
2014-08-14,29,22,0.0,8.2,6,72,09:00 PM,08:58 AM,05:20 AM,06:38 PM,25,30,30,26,16,75,91,0.6,1006,29,6,182,10,shanghai
2014-08-15,27,22,0.0,12.0,6,65,09:42 PM,10:02 AM,05:20 AM,06:37 PM,22,28,28,25,11,59,86,0.0,1010,27,7,192,7,shanghai
2014-08-16,28,22,0.0,8.2,6,57,10:24 PM,11:04 AM,05:21 AM,06:36 PM,23,28,28,25,15,73,87,0.2,1010,28,8,90,10,shanghai
2014-08-17,25,21,0.0,8.2,5,50,11:08 PM,12:03 PM,05:21 AM,06:35 PM,23,27,27,24,19,95,94,4.8,1007,25,7,239,12,shanghai
2014-08-18,26,21,0.0,8.2,5,43,11:54 PM,12:59 PM,05:22 AM,06:34 PM,22,26,26,23,11,93,95,15.2,1011,26,4,228,8,shanghai
2014-08-19,22,21,0.0,8.2,5,36,No moonrise,01:53 PM,05:23 AM,06:33 PM,22,22,25,22,14,92,96,27.0,1011,22,3,30,9,shanghai
2014-08-20,23,21,0.0,10.7,5,28,12:42 AM,02:42 PM,05:23 AM,06:32 PM,21,22,25,22,17,62,96,11.6,1010,23,6,135,11,shanghai
2014-08-21,28,19,0.0,13.1,6,21,01:32 AM,03:28 PM,05:24 AM,06:31 PM,23,27,27,25,11,42,88,0.2,1011,28,7,193,7,shanghai
2014-08-22,29,23,0.0,13.1,6,14,02:22 AM,04:11 PM,05:25 AM,06:30 PM,24,31,31,27,15,26,89,0.0,1010,29,8,127,11,shanghai
2014-08-23,31,23,0.0,13.0,7,7,03:14 AM,04:50 PM,05:25 AM,06:29 PM,25,33,33,28,9,38,85,0.1,1008,31,8,160,5,shanghai
2014-08-24,32,26,0.0,12.0,6,0,04:06 AM,05:27 PM,05:26 AM,06:27 PM,26,35,35,29,16,49,84,6.5,1006,32,10,195,9,shanghai
2014-08-25,29,23,0.0,12.0,6,0,04:58 AM,06:02 PM,05:26 AM,06:26 PM,23,30,30,26,15,59,85,0.2,1010,29,10,205,10,shanghai
2014-08-26,28,22,0.0,11.9,6,1,05:51 AM,06:35 PM,05:27 AM,06:25 PM,22,28,28,25,12,58,83,0.0,1014,28,8,74,8,shanghai
2014-08-27,24,21,0.0,8.1,5,8,06:43 AM,07:08 PM,05:28 AM,06:24 PM,21,25,25,23,21,92,90,3.7,1014,24,9,91,13,shanghai
2014-08-28,30,22,0.0,13.0,6,15,07:36 AM,07:42 PM,05:28 AM,06:23 PM,24,31,31,26,7,52,89,1.3,1014,30,6,105,5,shanghai
2014-08-29,27,22,0.0,9.4,6,22,08:29 AM,08:16 PM,05:29 AM,06:22 PM,24,29,29,25,8,63,91,7.2,1013,27,7,107,5,shanghai
2014-08-30,28,21,0.0,12.9,6,30,09:23 AM,08:53 PM,05:29 AM,06:20 PM,22,28,28,25,12,58,88,0.4,1013,28,6,148,8,shanghai
2014-08-31,28,22,0.0,10.6,6,33,10:19 AM,09:33 PM,05:30 AM,06:19 PM,23,28,28,25,16,66,88,0.0,1010,28,8,107,10,shanghai
2014-09-01,30,24,0.0,12.9,6,46,11:16 AM,10:17 PM,05:30 AM,06:18 PM,24,31,31,27,17,65,88,2.4,1009,30,8,262,11,shanghai
2014-09-02,31,23,0.0,12.9,7,53,12:13 PM,11:06 PM,05:31 AM,06:17 PM,25,32,32,27,14,56,88,0.1,1008,31,8,241,9,shanghai
2014-09-03,25,21,0.0,11.9,5,61,01:11 PM,No moonset,05:32 AM,06:16 PM,22,26,26,23,16,58,94,5.5,1009,25,7,281,11,shanghai
2014-09-04,28,19,0.0,11.9,6,68,02:07 PM,12:01 AM,05:32 AM,06:14 PM,21,26,26,24,13,50,84,0.2,1010,28,9,223,9,shanghai
2014-09-05,28,21,0.0,12.8,7,76,03:02 PM,01:01 AM,05:33 AM,06:13 PM,22,28,28,25,14,25,84,0.0,1011,28,10,113,10,shanghai
2014-09-06,29,23,0.0,12.8,7,84,03:53 PM,02:05 AM,05:33 AM,06:12 PM,23,29,29,26,14,35,86,0.0,1010,29,8,73,10,shanghai
2014-09-07,29,22,0.0,12.8,6,91,04:40 PM,03:12 AM,05:34 AM,06:11 PM,23,29,29,26,11,46,88,0.3,1009,29,6,78,8,shanghai
2014-09-08,28,21,0.0,11.9,6,99,05:26 PM,04:20 AM,05:35 AM,06:09 PM,22,27,27,25,11,47,82,0.0,1008,28,8,88,8,shanghai
2014-09-09,28,23,0.0,10.6,6,100,06:09 PM,05:29 AM,05:35 AM,06:08 PM,22,28,28,25,14,60,84,0.4,1009,28,8,95,9,shanghai
2014-09-10,27,23,0.0,10.6,6,86,06:52 PM,06:36 AM,05:36 AM,06:07 PM,22,27,27,25,16,53,84,0.0,1011,27,10,69,11,shanghai
2014-09-11,27,22,0.0,12.7,6,79,07:35 PM,07:43 AM,05:36 AM,06:06 PM,19,26,26,24,17,47,73,0.0,1012,27,10,84,11,shanghai
2014-09-12,26,22,0.0,7.9,5,71,08:17 PM,08:47 AM,05:37 AM,06:04 PM,22,27,27,24,19,90,89,7.1,1009,26,9,144,12,shanghai
2014-09-13,27,22,0.0,11.9,6,64,09:02 PM,09:50 AM,05:37 AM,06:03 PM,21,28,28,25,17,64,81,9.0,1013,27,9,120,12,shanghai
2014-09-14,27,22,0.0,9.2,5,56,09:49 PM,10:49 AM,05:38 AM,06:02 PM,21,27,27,24,21,69,82,0.9,1013,27,10,81,14,shanghai
2014-09-15,27,22,0.0,11.9,5,48,10:37 PM,11:45 AM,05:39 AM,06:01 PM,20,26,26,24,19,46,80,0.0,1014,27,10,67,13,shanghai
2014-09-16,26,21,0.0,6.1,5,41,11:27 PM,12:36 PM,05:39 AM,05:59 PM,20,26,26,24,19,58,79,0.0,1015,26,10,78,12,shanghai
2014-09-17,27,22,0.0,7.5,5,33,No moonrise,01:25 PM,05:40 AM,05:58 PM,20,27,27,24,18,63,79,0.0,1016,27,10,76,12,shanghai
2014-09-18,22,19,0.0,6.1,5,26,12:17 AM,02:09 PM,05:40 AM,05:57 PM,19,21,23,21,20,95,87,0.2,1016,22,9,47,13,shanghai
2014-09-19,19,18,0.0,6.1,4,18,01:09 AM,02:49 PM,05:41 AM,05:56 PM,18,19,19,19,15,82,96,7.0,1013,19,5,298,10,shanghai
2014-09-20,25,17,0.0,11.6,5,11,02:01 AM,03:27 PM,05:41 AM,05:54 PM,19,22,22,21,16,54,87,0.8,1012,25,7,160,10,shanghai
2014-09-21,25,20,0.0,10.2,5,3,02:53 AM,04:02 PM,05:42 AM,05:53 PM,19,25,25,23,28,54,79,0.2,1013,25,10,53,18,shanghai
2014-09-22,24,22,0.0,7.4,5,0,03:46 AM,04:36 PM,05:43 AM,05:52 PM,20,25,25,23,45,78,87,8.1,1011,24,9,51,27,shanghai
2014-09-23,25,22,0.0,6.0,5,0,04:38 AM,05:10 PM,05:43 AM,05:51 PM,23,26,26,24,35,100,96,4.7,1005,25,9,152,23,shanghai
2014-09-24,26,20,0.0,6.0,5,0,05:31 AM,05:44 PM,05:44 AM,05:49 PM,21,25,25,23,23,67,88,0.1,1012,26,10,197,16,shanghai
2014-09-25,26,19,0.0,11.6,6,4,06:24 AM,06:18 PM,05:44 AM,05:48 PM,20,25,25,23,12,17,82,0.0,1015,26,10,53,8,shanghai
2014-09-26,27,20,0.0,8.8,5,12,07:19 AM,06:54 PM,05:45 AM,05:47 PM,21,25,25,24,14,42,86,0.2,1014,27,9,120,10,shanghai
2014-09-27,27,21,0.0,10.2,5,19,08:14 AM,07:34 PM,05:45 AM,05:45 PM,22,27,27,24,16,35,87,0.3,1015,27,9,120,11,shanghai
2014-09-28,27,22,0.0,11.6,7,27,09:11 AM,08:16 PM,05:46 AM,05:44 PM,22,27,27,25,23,17,84,0.0,1013,27,10,126,16,shanghai
2014-09-29,29,22,0.0,11.6,6,34,10:08 AM,09:03 PM,05:47 AM,05:43 PM,23,29,29,25,22,44,87,6.9,1011,29,10,263,14,shanghai
2014-09-30,22,17,0.0,6.0,5,42,11:05 AM,09:55 PM,05:47 AM,05:42 PM,18,21,22,21,27,86,85,0.1,1018,22,10,137,19,shanghai
2014-10-01,24,16,0.0,11.6,6,48,12:00 PM,10:52 PM,05:48 AM,05:40 PM,17,20,21,20,11,18,81,0.0,1017,24,9,170,7,shanghai
2014-10-02,26,16,0.0,10.2,5,55,12:54 PM,11:52 PM,05:48 AM,05:39 PM,18,23,23,22,12,39,79,0.0,1013,26,10,232,7,shanghai
2014-10-03,24,16,0.0,11.6,6,62,01:44 PM,No moonset,05:49 AM,05:38 PM,17,22,24,22,19,10,76,0.0,1015,24,10,15,15,shanghai
2014-10-04,24,15,0.0,11.6,6,69,02:31 PM,12:56 AM,05:50 AM,05:37 PM,16,21,22,21,18,2,75,0.0,1017,24,10,104,14,shanghai
2014-10-05,25,17,0.0,11.6,6,77,03:17 PM,02:01 AM,05:50 AM,05:36 PM,17,22,22,21,23,10,77,0.0,1019,25,10,266,16,shanghai
2014-10-06,23,16,0.0,11.6,6,84,04:00 PM,03:07 AM,05:51 AM,05:34 PM,15,20,21,20,21,9,73,0.0,1022,23,10,221,16,shanghai
2014-10-07,23,15,0.0,8.8,5,91,04:42 PM,04:14 AM,05:52 AM,05:33 PM,14,20,20,20,17,30,72,0.1,1021,23,10,125,12,shanghai
2014-10-08,23,15,0.0,7.3,5,99,05:24 PM,05:21 AM,05:52 AM,05:32 PM,16,20,21,20,17,37,77,0.1,1020,23,10,52,12,shanghai
2014-10-09,23,16,0.0,11.6,6,100,06:07 PM,06:26 AM,05:53 AM,05:31 PM,17,20,21,20,18,35,80,0.1,1018,23,10,46,12,shanghai
2014-10-10,24,18,0.0,8.7,5,87,06:52 PM,07:31 AM,05:53 AM,05:29 PM,17,21,22,21,23,41,80,0.0,1017,24,10,30,16,shanghai
2014-10-11,25,18,0.0,7.3,5,80,07:39 PM,08:32 AM,05:54 AM,05:28 PM,19,23,23,22,26,58,82,0.3,1018,25,10,28,18,shanghai
2014-10-12,24,19,0.0,11.6,5,72,08:27 PM,09:32 AM,05:55 AM,05:27 PM,16,21,22,21,37,52,72,0.0,1015,24,10,261,26,shanghai
2014-10-13,20,14,0.0,10.2,4,65,09:18 PM,10:27 AM,05:55 AM,05:26 PM,10,17,17,17,35,31,63,0.1,1019,20,10,323,24,shanghai
2014-10-14,19,11,0.0,11.6,5,58,10:09 PM,11:18 AM,05:56 AM,05:25 PM,6,16,17,16,19,0,51,0.0,1021,19,10,323,14,shanghai
2014-10-15,21,10,0.0,11.6,5,51,11:01 PM,12:04 PM,05:57 AM,05:24 PM,8,18,18,18,11,5,53,0.0,1021,21,10,277,8,shanghai
2014-10-16,24,12,0.0,11.6,5,43,11:54 PM,12:46 PM,05:57 AM,05:23 PM,11,19,19,19,15,38,61,0.0,1023,24,10,126,9,shanghai
2014-10-17,23,17,0.0,10.2,5,36,No moonrise,01:25 PM,05:58 AM,05:21 PM,12,20,21,20,15,44,60,0.0,1022,23,10,108,10,shanghai
2014-10-18,23,17,0.0,11.6,6,29,12:46 AM,02:02 PM,05:59 AM,05:20 PM,15,21,21,21,19,10,69,0.0,1021,23,10,116,13,shanghai
2014-10-19,25,19,0.0,11.6,6,21,01:38 AM,02:36 PM,05:59 AM,05:19 PM,18,23,23,22,26,13,78,0.0,1018,25,10,150,18,shanghai
2014-10-20,28,19,0.0,11.2,6,14,02:30 AM,03:10 PM,06:00 AM,05:18 PM,20,26,26,24,17,5,77,0.0,1014,28,10,178,12,shanghai
2014-10-21,28,18,0.0,8.7,5,7,03:23 AM,03:43 PM,06:01 AM,05:17 PM,19,24,24,23,24,36,78,0.0,1015,28,10,272,18,shanghai
2014-10-22,23,15,0.0,8.7,5,0,04:16 AM,04:17 PM,06:02 AM,05:16 PM,15,20,20,20,20,26,75,0.0,1022,23,10,220,16,shanghai
2014-10-23,23,13,0.0,8.7,5,0,05:11 AM,04:53 PM,06:02 AM,05:15 PM,15,21,22,21,11,5,70,0.0,1021,23,10,89,9,shanghai
2014-10-24,23,16,0.0,8.7,6,0,06:07 AM,05:32 PM,06:03 AM,05:14 PM,16,22,23,22,15,0,70,0.0,1019,23,10,146,12,shanghai
2014-10-25,24,17,0.0,8.7,6,7,07:04 AM,06:14 PM,06:04 AM,05:13 PM,16,22,23,22,16,2,70,0.0,1018,24,10,143,13,shanghai
2014-10-26,27,16,0.0,7.2,5,15,08:02 AM,07:01 PM,06:04 AM,05:12 PM,19,26,26,25,8,15,74,0.0,1019,27,10,135,6,shanghai
2014-10-27,21,15,0.0,8.7,4,22,09:00 AM,07:52 PM,06:05 AM,05:11 PM,14,19,20,19,22,32,76,0.3,1024,21,10,23,16,shanghai
2014-10-28,21,14,0.0,8.7,5,29,09:57 AM,08:47 PM,06:06 AM,05:10 PM,13,18,19,18,17,24,70,0.0,1024,21,10,67,12,shanghai
2014-10-29,20,18,0.0,4.1,4,36,10:51 AM,09:46 PM,06:07 AM,05:09 PM,16,19,19,19,22,75,79,0.0,1022,20,10,114,14,shanghai
2014-10-30,21,19,0.0,5.7,4,44,11:42 AM,10:48 PM,06:08 AM,05:08 PM,18,20,20,20,10,83,89,2.2,1018,21,9,210,7,shanghai
2014-10-31,23,17,0.0,4.1,5,48,12:29 PM,11:51 PM,06:08 AM,05:07 PM,19,20,21,20,13,89,92,11.7,1016,23,7,278,9,shanghai
2014-11-01,21,16,0.0,4.1,4,60,01:13 PM,No moonset,06:09 AM,05:06 PM,16,19,19,19,17,70,85,0.0,1017,21,10,313,13,shanghai
2014-11-02,19,12,0.0,8.7,5,68,01:55 PM,12:55 AM,06:10 AM,05:06 PM,9,16,16,16,29,31,63,0.0,1021,19,10,326,20,shanghai
2014-11-03,17,9,0.0,8.7,4,76,02:36 PM,01:59 AM,06:11 AM,05:05 PM,5,14,14,14,17,3,54,0.0,1024,17,10,218,13,shanghai
2014-11-04,19,9,0.0,8.7,5,83,03:17 PM,03:03 AM,06:11 AM,05:04 PM,10,17,18,17,11,1,63,0.0,1022,19,10,100,8,shanghai
2014-11-05,21,13,0.0,8.7,5,91,03:59 PM,04:07 AM,06:12 AM,05:03 PM,13,19,19,19,14,20,69,0.0,1019,21,10,142,11,shanghai
2014-11-06,21,15,0.0,8.7,4,98,04:42 PM,05:11 AM,06:13 AM,05:02 PM,12,18,19,18,16,40,69,0.2,1023,21,10,216,12,shanghai
2014-11-07,18,14,0.0,5.6,4,100,05:28 PM,06:14 AM,06:14 AM,05:02 PM,11,16,16,16,23,51,71,0.0,1026,18,10,38,16,shanghai
2014-11-08,15,13,0.0,4.1,3,87,06:15 PM,07:15 AM,06:15 AM,05:01 PM,11,13,14,13,24,95,84,1.1,1025,15,7,18,16,shanghai
2014-11-09,17,13,0.0,5.6,4,79,07:06 PM,08:13 AM,06:16 AM,05:00 PM,11,15,15,15,20,63,77,0.2,1025,17,10,66,14,shanghai
2014-11-10,18,13,0.0,8.7,5,72,07:58 PM,09:07 AM,06:16 AM,05:00 PM,10,15,15,15,16,41,72,0.0,1023,18,10,32,11,shanghai
2014-11-11,19,13,0.0,7.1,4,64,08:51 PM,09:56 AM,06:17 AM,04:59 PM,10,17,17,17,8,42,64,0.0,1020,19,10,187,6,shanghai
2014-11-12,19,13,0.0,8.7,5,57,09:44 PM,10:41 AM,06:18 AM,04:58 PM,7,15,16,15,20,9,58,0.0,1023,19,10,241,15,shanghai
2014-11-13,14,9,0.0,8.7,4,49,10:36 PM,11:22 AM,06:19 AM,04:58 PM,1,12,13,12,15,17,43,0.0,1027,14,10,266,11,shanghai
2014-11-14,16,7,0.0,8.7,4,41,11:29 PM,12:00 PM,06:20 AM,04:57 PM,2,16,16,16,9,0,40,0.0,1027,16,10,70,7,shanghai
2014-11-15,17,11,0.0,7.1,4,34,No moonrise,12:34 PM,06:21 AM,04:57 PM,9,15,16,15,16,46,64,1.8,1027,17,10,105,12,shanghai
2014-11-16,17,14,0.0,7.1,4,26,12:21 AM,01:08 PM,06:21 AM,04:56 PM,11,15,15,15,14,63,76,1.3,1026,17,10,198,11,shanghai
2014-11-17,15,10,0.0,8.7,4,19,01:13 AM,01:42 PM,06:22 AM,04:56 PM,5,11,13,11,23,9,62,0.0,1029,15,10,302,17,shanghai
2014-11-18,15,9,0.0,8.7,4,11,02:06 AM,02:15 PM,06:23 AM,04:55 PM,6,12,13,12,18,8,65,0.0,1030,15,10,139,14,shanghai
2014-11-19,16,10,0.0,8.7,3,4,03:00 AM,02:50 PM,06:24 AM,04:55 PM,8,13,14,13,18,40,70,0.0,1026,16,10,85,12,shanghai
2014-11-20,18,13,0.0,8.7,5,0,03:55 AM,03:28 PM,06:25 AM,04:54 PM,11,16,16,16,20,18,72,0.0,1023,18,10,141,13,shanghai
2014-11-21,21,15,0.0,8.7,5,0,04:52 AM,04:08 PM,06:26 AM,04:54 PM,14,19,20,19,17,7,74,0.0,1020,21,10,157,12,shanghai
